Where a prepaid installment business operator who receives a corrective recommendation under paragraph (1) accepts such recommendation, it shall be deemed that corrective action under Article 39 has been ordered.|제1항에 따라 시정권고를 받은 선불식 할부거래업자가 이를 수락한 때에는 제39조에 따른 시정조치가 내려진 것으로 본다.
Where a prepaid installment business operator commits any of the following acts or fails to fulfill its obligations under this Act, the Fair Trade Commission may order the prepaid installment business operator to take corrective action therefor: <Amended by Act No. 13452, Jul. 24, 2015>|공정거래위원회는 선불식 할부거래업자가 다음 각 호의 어느 하나에 해당하는 행위를 하거나 이 법에 따른 의무를 이행하지 아니한 경우 해당 선불식 할부거래업자에게 그 시정을 위한 조치를 명할 수 있다. <개정 2015.7.24>
Corrective actions under paragraph (1) shall include any of the following:|제1항에 따른 시정을 위한 조치에는 다음 각 호의 어느 하나에 해당하는 조치를 포함한다.
Matters necessary for the publication of the fact that a prepaid installment business operator is ordered to take corrective action under paragraph (2) 3 shall be prescribed by Presidential Decree.|제2항제3호에 따른 시정조치를 받은 사실의 공표에 관하여 필요한 사항은 대통령령으로 정한다.
When the Fair Trade Commission recognizes that a person liable to indemnify is suspected of violating this Act, it may request the Financial Services Commission or the head of the central administrative agency responsible for the supervision of the person liable to indemnify to take necessary corrective actions, including investigation into the person and the imposition of a penalty upon the person.|공정거래위원회는 지급의무자가 이 법을 위반한 혐의가 있다고 인정되는 때에는 금융위원회 등 해당 지급의무자를 감독하는 중앙행정기관의 장에게 해당 지급의무자에 대한 조사, 제재 등 그 시정을 위하여 필요한 조치를 요청할 수 있다.
The person who has received such request under paragraph (1) shall comply therewith, in the absence of special circumstances.|제1항에 따라 요청을 받은 자는 특별한 사유가 없으면 이에 응하여야 한다.
In any of the following cases, the Fair Trade Commission may order a prepaid installment business operator to suspend all or part of its business operations for a specified period not exceeding one year, as prescribed by Presidential Decree: <Amended by Act No. 13452, Jul. 24, 2015>|Where a prepaid installment business operator falls under any of the following subparagraphs, the Mayor/Do Governor may cancel the operator’s registration under any of the following cases: Provided, That where he/she falls under subparagraph 1 or 2, the registration shall be cancelled: <Amended by Act No. 13452, Jul. 24, 2015>
Where the Mayor/Do Governor intends to cancel registration of a prepaid installment business operator under paragraph (2), he/she shall hold a hearing thereon.|공정거래위원회는 선불식 할부거래업자가 다음 각 호의 어느 하나에 해당하는 경우에는 대통령령으로 정하는 바에 따라 1년 이내의 기간을 정하여 그 영업의 전부 또는 일부의 정지를 명할 수 있다. <개정 2015.7.24>
Where a consumer files an application seeking remedy for damage related to violation of this Act, the Fair Trade Commission, the Mayor/Do Governor or the head of a Si/Gun/Gu may, before issuing a corrective recommendation under Article 38 or ordering corrective action under Article 39, request a consumer damage dispute mediation agency determined by Presidential Decree, such as an agency or organization that performs the duties related to consumer protection with respect to prepaid installment transactions, to mediate the dispute. In such cases, the Fair Trade Commission, the Mayor/Do Governor or the head of a Si/Gun/Gu shall, where the party concerned accepts and acts on the mediatory suggestion, inform the party concerned of his/her intention not to order corrective action under Article 39.|공정거래위원회, 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장은 이 법 위반행위와 관련하여 소비자의 피해구제신청이 있으면 제38조에 따른 시정권고 또는 제39조에 따른 시정조치를 하기 전에 선불식 할부거래에 관한 소비자보호 관련 업무를 수행하는 기관 또는 단체 등 대통령령으로 정하는 소비자피해분쟁조정기구에 그 조정을 의뢰할 수 있다. 이 경우 공정거래위원회, 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장은 조정안을 당사자가 수락하고 이행하는 경우에는 제39조에 따른 시정조치를 하지 아니한다는 뜻을 당사자에게 알려야 한다.
Where the party concerned accepts and acts on the mediatory suggestion of the consumer damage dispute mediation agency referred to in paragraph (1), corrective action under Article 39 shall not be ordered as prescribed by Presidential Decree.|제1항에 따른 소비자피해분쟁조정기구의 조정안에 대하여 당사자가 수락하고 이행한 경우에는 대통령령으로 정하는 바에 따라 제39조에 따른 시정조치를 하지 아니한다.
Where any request for dispute mediation under paragraph (1) has been made, the Fair Trade Commission may support such with a budget necessary for mediating the dispute concerned within its budget limits.|공정거래위원회는 제1항에 따라 분쟁의 조정을 요청하는 경우 예산의 범위에서 해당 분쟁의 조정에 필요한 예산을 지원할 수 있다.
Where the Fair Trade Commission orders business suspension under Article 40 (1) and business suspension is likely to pose any severe inconvenience to consumers or damage public interests, it may impose a penalty surcharge on the prepaid installment business operator concerned, within the scope not exceeding the sales related to an offense prescribed by Presidential Decree, in lieu of such business suspension. In such cases, where related sales are nonexistent or indeterminate, the Fair Trade Commission may impose a penalty surcharge within the scope not exceeding 50 million won.|공정거래위원회는 제40조제1항에 따라 영업정지를 명하여야 할 경우로서 영업정지가 소비자에게 심한 불편을 주거나 공익을 해할 우려가 있으면 영업정지를 갈음하여 해당 선불식 할부거래업자에 대하여 대통령령으로 정하는 위반행위 관련 매출액을 초과하지 아니하는 범위에서 과징금을 부과할 수 있다. 이 경우 관련 매출액이 없거나 이를 산정할 수 없는 경우 등에는 5천만원을 초과하지 아니하는 범위에서 과징금을 부과할 수 있다.
The Fair Trade Commission shall take into consideration each of the following matters when imposing a penalty surcharge under paragraph (1):|공정거래위원회는 제1항에 따른 과징금을 부과할 때 다음 각 호의 사항을 고려하여야 한다.
Where a company that is a prepaid installment business operator and violates this Act merges or consolidates with another company, the Fair Trade Commission may impose and collect a penalty surcharge, deeming that the offense made by such company has been committed by a company surviving the merger or resulting from the consolidation.|공정거래위원회는 이 법을 위반한 선불식 할부거래업자인 회사의 합병이 있는 경우에는 그 회사가 행한 위반행위를 합병 후 존속하거나 합병으로 새로 설립된 회사가 한 행위로 보아 과징금을 부과ㆍ징수할 수 있다.
Articles 55-4, 55-6 and 55-7 of the Monopoly Regulation and Fair Trade Act shall apply mutatis mutandis to the extension of a period for the payment of a penalty surcharge under paragraph (1), installment payment, collection, disposition on default and additional dues for refund.|제1항에 따른 과징금의 납부기한의 연장, 분할납부, 징수, 체납처분 및 환급가산금에 관하여는 「독점규제 및 공정거래에 관한 법률」 제55조의4, 제55조의6 및 제55조의7을 준용한다.
Standards for imposition of penalty surcharges under paragraph (1) shall be prescribed by Presidential Decree.|제1항에 따른 과징금의 부과기준은 대통령령으로 정한다.
A trade association that has been established for the sound development of installment transactions and prepaid installment transactions, for the enhancement of consumer confidence and for the improvement of common interests may register with the Fair Trade Commission, as prescribed by Presidential Decree.|할부거래 및 선불식 할부거래의 건전한 발전과 소비자의 신뢰도 제고, 그 밖에 공동이익의 증진을 목적으로 설립된 사업자단체는 대통령령으로 정하는 바에 따라 공정거래위원회에 등록할 수 있다.
Necessary matters concerning the requirements, methods, procedures, etc. of registration under paragraph (1) shall be prescribed by Presidential Decree.|제1항에 따른 등록의 요건, 방법 및 절차 등에 관하여 필요한 사항은 대통령령으로 정한다.
Where necessary for the efficient enforcement of this Act, the Fair Trade Commission may entrust a portion of its business affairs to the trade association registered under Article 45.|공정거래위원회는 이 법을 효율적으로 집행하기 위하여 필요한 경우 사무의 일부를 제45조에 따라 등록한 사업자단체에 위탁할 수 있다.
Matters necessary for the supervision, treatment, reporting, investigation and confirmation of the business affairs entrusted under paragraph (1), submission of data, request for necessary corrective action, etc. shall be prescribed by Presidential Decree.|제1항에 따라 위탁한 사무에 대한 감독, 처리ㆍ보고, 조사ㆍ확인, 자료의 제출 또는 시정에 필요한 조치의 요구 등에 관하여 필요한 사항은 대통령령으로 정한다.
Officers and employees of the trade association that has been entrusted with business affairs under paragraph (1) shall be deemed public officials for the purposes of Articles 129 through 132 of the Criminal Act.|제1항에 따라 사무를 위탁받은 사업자단체의 임직원은 「형법」 제129조부터 제132조까지의 규정에 따른 벌칙을 적용할 때에는 공무원으로 본다.
Articles 42, 43, 43-2, 44, 45 and 52 of the Monopoly Regulation and Fair Trade Act shall apply mutatis mutandis to deliberation and decisions by the Fair Trade Commission under this Act.|이 법에 따른 공정거래위원회의 심의ㆍ의결에 관하여는 「독점규제 및 공정거래에 관한 법률」 제42조, 제43조, 제43조의2, 제44조, 제45조 및 제52조를 준용한다.
Article 50 (1) through (4) of the Monopoly Regulation and Fair Trade Act shall apply mutatis mutandis to investigations, etc. by the Fair Trade Commission, a Mayor/Do Governor or the head of a Si/Gun/Gu for the enforcement of this Act.|이 법 시행을 위한 공정거래위원회, 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장의 조사 등에 관하여는 「독점규제 및 공정거래에 관한 법률」 제50조제1항부터 제4항까지의 규정을 준용한다
Articles 53, 53-2, 54, 55 and 55-2 of the Monopoly Regulation and Fair Trade Act shall apply mutatis mutandis to appeals against dispositions by the Fair Trade Commission and a Mayor/Do Governor under this Act, suspension of enforcement of corrective orders, and exclusive jurisdiction of institution of legal action and lawsuits for appeal.|이 법에 따른 공정거래위원회의 처분 및 시ㆍ도지사의 처분에 대한 이의신청, 시정조치명령의 집행정지, 소의 제기 및 불복의 소의 전속관할에 관하여는 「독점규제 및 공정거래에 관한 법률」 제53조, 제53조의2, 제54조, 제55조 및 제55조의2를 준용한다.
Article 62 of the Monopoly Regulation and Fair Trade Act shall apply mutatis mutandis to members or public officials of the Fair Trade Commission who are or were engaged in duties under this Act.|이 법에 따른 직무에 종사하거나 종사하였던 공정거래위원회의 위원 또는 공무원에 대하여는 「독점규제 및 공정거래에 관한 법률」 제62조를 준용한다.
Any of the following persons shall be punished by imprisonment with labor for not more than three years or by a fine not exceeding 100 million won. In such cases, if the amount equivalent to three times the total price for the sales or transactions made by any of the following persons in violation of the Act exceeds 100 million won, the person shall be punished by imprisonment with labor for not more than three years or by a fine not exceeding the amount equivalent to three times the total price for the sales or transactions: <Amended by Act No. 13452, Jul. 24, 2015>|다음 각 호의 어느 하나에 해당하는 자는 3년 이하의 징역 또는 1억원 이하의 벌금에 처한다. 이 경우 다음 각 호의 어느 하나에 해당하는 자가 해당 법 위반행위와 관련하여 판매 또는 거래한 대금 총액의 3배에 상당하는 금액이 1억원을 초과하는 때에는 3년 이하의 징역 또는 판매하거나 거래한 대금 총액의 3배에 상당하는 금액 이하의 벌금에 처한다. <개정 2015.7.24>
The punishment of imprisonment with labor and of a fine under paragraph (1) may be imposed concurrently.|제1항의 징역형과 벌금형은 병과(병과)할 수 있다.
Any of the following persons shall be punished by imprisonment with labor for not more than one year or by a fine not exceeding 30 million won: <Amended by Act No. 13452, Jul. 24, 2015>|다음 각 호의 어느 하나에 해당하는 자는 1년 이하의 징역 또는 3천만원 이하의 벌금에 처한다. <개정 2015.7.24>
The punishment of imprisonment with labor and of a fine under paragraph (1) may be imposed concurrently.|제1항의 징역형과 벌금형은 병과할 수 있다.
Any of the following persons shall be subject to an administrative fine not exceeding 50 million won: <Amended by Act No. 13452, Jul. 24, 2015>|다음 각 호의 어느 하나에 해당하는 자에게는 5천만원 이하의 과태료를 부과한다. <개정 2015.7.24>
Any of the following persons shall be subject to an administrative fine not exceeding 30 million won: <Amended by Act No. 13452, Jul. 24, 2015>|다음 각 호의 어느 하나에 해당하는 자에게는 3천만원 이하의 과태료를 부과한다. <개정 2015.7.24>
Any of the following persons shall be subject to an administrative fine not exceeding ten million won: <Amended by Act No. 13452, Jul. 24, 2015>|다음 각 호의 어느 하나에 해당하는 자에게는 1천만원 이하의 과태료를 부과한다. <개정 2015.7.24>
Any of the following persons shall be subject to an administrative fine not exceeding five million won (including a credit provider, in the case of an indirect installment contract):|다음 각 호의 어느 하나에 해당하는 자(간접할부계약의 경우 신용제공자를 포함한다)에게는 500만원 이하의 과태료를 부과한다.
A person who fails to comply with an order issued for the maintenance of order under Article 43-2 of the Monopoly Regulation and Fair Trade Act, which shall apply mutatis mutandis pursuant to Article 47 (1), shall be subject to an administrative fine not exceeding one million won.|제47조제1항에 따라 준용되는 「독점규제 및 공정거래에 관한 법률」 제43조의2에 따른 질서유지명령에 따르지 아니한 자에게는 100만원 이하의 과태료를 부과한다.
Administrative fines under paragraphs (1) through (3) and (5) shall be imposed and collected by the Fair Trade Commission, a Mayor/Do Governor or the head of a Si/Gun/Gu.|제1항부터 제3항까지 및 제5항에 따른 과태료는 공정거래위원회, 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장이 부과ㆍ징수한다.
Administrative fines under paragraph (4) shall be imposed and collected by the head of a Si/Gun/Gu.|제4항에 따른 과태료는 시장ㆍ군수ㆍ구청장이 부과ㆍ징수한다.
Guidelines for imposing administrative fines under paragraphs (1) through (5) shall be prescribed by Presidential Decree.|제1항부터 제5항까지의 규정에 따른 과태료의 부과기준은 대통령령으로 정한다.
Notwithstanding the amended provisions of Articles 8 through 10, the previous provisions shall apply to the withdrawal of an offer of an installment contract already concluded before this Act enters into force.|이 법 시행 전에 체결된 할부계약의 청약의 철회에 대하여는 제8조부터 제10조까지의 개정규정에도 불구하고 종전의 규정에 따른다.
The amended provisions of Article 24 shall apply to the withdrawal of a prepaid installment contract already concluded before this Act enters into force.|이 법 시행 전에 체결된 선불식 할부계약의 청약의 철회에 대하여는 제24조의 개정규정을 적용한다.
The amended provisions of Article 27 shall apply to an advance received by a prepaid installment business operator pursuant to a prepaid installment contract concluded before this Act enters into force.|이 법 시행 전에 체결된 선불식 할부계약에 따라 선불식 할부거래업자가 수령한 선수금에 대하여는 제27조의 개정규정을 적용한다.
The amount to be reserved by a prepaid installment business operator as at the time this Act enters into force pursuant to a consumer damage indemnification insurance contract, etc. shall, notwithstanding the amended provisions of Article 27 (2), be based on the ratio falling under any of the following subparagraphs:|이 법 시행 당시 선불식 할부거래업자에 해당된 자가 소비자피해보상보험계약등에 의하여 보전하여야 할 금액은 제27조제2항의 개정규정에도 불구하고 다음 각 호의 비율로 한다.
The term "installment contract" means any of the following contracts on goods or services (including a right to use a particular facility or a right to receive a type of service, but excluding prepaid installment contracts defined under subparagraph 2; hereinafter referred to as "goods, etc."), irrespective of its name or form:|"할부계약"이란 계약의 명칭ㆍ형식이 어떠하든 재화나 용역(일정한 시설을 이용하거나 용역을 제공받을 수 있는 권리를 포함한다)(이하 "재화등"이라 한다)에 관한 다음 각 목의 계약(제2호에 따른 선불식 할부계약에 해당하는 경우는 제외한다)을 말한다.
The term "prepaid installment contract" means a contract under which a consumer agrees to pay a business operator the price of the goods, etc. specified in any of the following in at least two installments over a period of at least two months and to have the goods supplied by the business operator after fully or partially paying the price, irrespective of its name or form:|"선불식 할부계약"이란 계약의 명칭ㆍ형식이 어떠하든 소비자가 사업자로부터 다음 각 목의 어느 하나에 해당하는 재화등의 대금을 2개월 이상의 기간에 걸쳐 2회 이상 나누어 지급하고 재화등의 공급은 대금의 전부 또는 일부를 지급한 후에 받기로 하는 계약을 말한다.
The term "installment transaction" means a transaction by an installment contract, and the term "installment business operator" means a person engaged in the business of providing goods, etc. by an installment contract;|"할부거래"란 할부계약에 의한 거래를 말하며, "할부거래업자"란 할부계약에 의한 재화등의 공급을 업으로 하는 자를 말한다.
The term "prepaid installment transaction" means a transaction by a prepaid installment contract and the term "prepaid installment business operator" means a person engaged in the business of providing goods, etc. by a prepaid installment contract;|"선불식 할부거래"란 선불식 할부계약에 의한 거래를 말하며, "선불식 할부거래업자"란 선불식 할부계약에 의한 재화등의 공급을 업으로 하는 자를 말한다.
The term "consumer" means any of the following persons:|"소비자"란 다음 각 목의 어느 하나에 해당하는 자를 말한다.
The term "credit provider" means a person who provides credit to cover the price of goods, etc. in accordance with an agreement between a consumer and an installment business operator;|"신용제공자"란 소비자ㆍ할부거래업자와의 약정에 따라 재화등의 대금에 충당하기 위하여 신용을 제공하는 자를 말한다.
The term "controlling shareholder" means any of the following persons:|"지배주주"란 다음 각 목의 어느 하나에 해당하는 자를 말한다.
The term "transfer of a prepaid installment contract" means that a prepaid installment business operator transfers the rights and obligations under a prepaid installment contract made with a consumer to another prepaid installment business operator in any manner other than a merger, a division, or a transfer of entire business, irrespective of its name or form;|"선불식 할부계약의 이전"이란 명칭ㆍ형식이 어떠하든 선불식 할부거래업자가 합병, 분할 또는 사업의 전부 양도 이외의 방식으로 소비자와 체결한 선불식 할부계약에 대한 권리ㆍ의무를 다른 선불식 할부거래업자에게 이전(이전)하는 것을 말한다.
The term "solicitor" means a person who acts as a broker for a prepaid installment business operator in concluding prepaid installment contracts.|"모집인"이란 선불식 할부거래업자를 위하여 선불식 할부계약의 체결을 중개(중개)하는 자를 말한다.
A transaction in which a business operator receives goods, etc. for a commercial purpose: Provided, That this Act shall apply where a business operator trades, in actuality, with the same status and on the same transaction conditions as those applicable to other consumers;|사업자가 상행위(상행위)를 위하여 재화등의 공급을 받는 거래. 다만, 사업자가 사실상 소비자와 같은 지위에서 다른 소비자와 같은 거래조건으로 거래하는 경우는 적용한다.
A transaction of goods, etc. prescribed by Presidential Decree to which the application of this Act is not appropriate due to its nature.|성질상 이 법을 적용하는 것이 적합하지 아니한 것으로서 대통령령으로 정하는 재화등의 거래
The type and details of the goods, etc.;|재화등의 종류 및 내용
Cash price (referring to the full price that shall be paid to the installment business operator when the consumer receives the goods, etc. without an installment contract; hereinafter the same shall apply);|현금가격(할부계약에 의하지 아니하고 소비자가 재화등의 공급을 받은 때에 할부거래업자에게 지급하여야 할 대금 전액을 말한다. 이하 같다)
The amount of installments (referring to the total sum of down payment and installments that the consumer shall pay to the installment business operator or a credit provider; hereinafter the same shall apply);|할부가격(소비자가 할부거래업자나 신용제공자에게 지급하여야 할 계약금과 할부금의 총합계액을 말한다. 이하 같다)
The amount of each installment, the number of payments, and the date of payment;|각 할부금의 금액ㆍ지급횟수 및 지급시기
The actual annual rate of an installment commission;|할부수수료의 실제연간요율
Down payment (referring to a payment by the consumer to the installment business operator when he/she concludes the installment contract, regardless of its name, such as an initial payment, an advance payment, etc.; hereinafter the same shall apply);|계약금(최초지급금ㆍ선수금 등 명칭이 무엇이든 할부계약을 체결할 때에 소비자가 할부거래업자에게 지급하는 금액을 말한다. 이하 같다)
The rate applied in calculating damages for delay referred to in Article 12 (1).|제12조제1항에 따른 지연손해금 산정 시 적용하는 비율
Names and addresses of the installment business operator, the consumer, and the credit provider;|Matters on the consumer's rights of defense and methods of exercising those rights under Article 16.
Types and details of the goods, etc. and date of provision of the goods, etc.;|할부거래업자ㆍ소비자 및 신용제공자의 성명 및 주소
Cash price;|재화등의 종류ㆍ내용 및 재화등의 공급 시기
The amount of installments;|현금가격
The amount of each installment, the number of payments, and period and date of payment;|할부가격
The actual annual rate of an installment commission;|각 할부금의 금액ㆍ지급횟수ㆍ지급기간 및 지급시기
Down payment;|할부수수료의 실제연간요율
Matters concerning the retention of title over the goods, etc.;|재화의 소유권 유보에 관한 사항
Matters concerning the period to withdraw an offer, method of exercise and effect of withdrawal under Article 8;|제8조에 따른 청약철회의 기한ㆍ행사방법ㆍ효과에 관한 사항
Matters concerning the installment business operator's rescission of an installment contract under Article 11 (1);|제11조제1항에 따른 할부거래업자의 할부계약의 해제에 관한 사항
The rate applied in calculating damages for delay referred to in Article 12 (1);|제12조제1항에 따른 지연손해금 산정 시 적용하는 비율
Matters concerning acceleration of a consumer’s obligation under Article 13;|제13조에 따른 소비자의 기한의 이익 상실에 관한 사항
Seven days from the date on which he/she received a contract under Article 6 (1): Provided, That where the goods, etc. are provided later than the date on which he/she received the contract, seven days from the date on which he/she received the goods, etc.;|제6조제1항에 따른 계약서를 받은 날부터 7일. 다만, 그 계약서를 받은 날보다 재화등의 공급이 늦게 이루어진 경우에는 재화등을 공급받은 날부터 7일
In any of the following cases, seven days from the date on which he/she may withdraw the offer, such as the date on which he/she became aware or may have become aware of the address:|다음 각 목의 어느 하나에 해당하는 경우에는 그 주소를 안 날 또는 알 수 있었던 날 등 청약을 철회할 수 있는 날부터 7일
Seven days from the date on which he/she became aware or may have become aware of the fact that he/she may withdraw the offer in cases where matters concerning the withdrawal of an offer have not been stated on the contract referred to in Article 6 (1);|제6조제1항에 따른 계약서에 청약의 철회에 관한 사항이 적혀 있지 아니한 경우에는 청약을 철회할 수 있음을 안 날 또는 알 수 있었던 날부터 7일
Where an installment business operator obstructs withdrawal of the offer, seven days from the date on when such obstruction ends.|할부거래업자가 청약의 철회를 방해한 경우에는 그 방해 행위가 종료한 날부터 7일
Where goods, etc. are lost or damaged due to a reason attributable to the consumer: Provided, That this shall not apply to cases where the package, etc. is damaged in order to check the contents of the goods, etc.;|소비자에게 책임있는 사유로 재화등이 멸실되거나 훼손된 경우. 다만, 재화등의 내용을 확인하기 위하여 포장 등을 훼손한 경우는 제외한다.
Where he/she has used or consumed goods, etc. determined by Presidential Decree, the value of which is likely to be reduced considerably due to such use or consumption;|사용 또는 소비에 의하여 그 가치가 현저히 낮아질 우려가 있는 것으로서 대통령령으로 정하는 재화등을 사용 또는 소비한 경우
Where the value of goods, etc, is remarkably reduced to the extent that it cannot be resold due to the lapse of time;|시간이 지남으로써 다시 판매하기 어려울 정도로 재화등의 가치가 현저히 낮아진 경우
Where the package of goods, etc. that can be reproduced is damaged;|복제할 수 있는 재화등의 포장을 훼손한 경우
Other cases determined by Presidential Decree for a safe transaction.|그 밖에 거래의 안전을 위하여 대통령령으로 정하는 경우
Where the credit provider has paid the price of the goods, etc. to the installment business operator within the period referred to in Article 8 (1);|신용제공자가 제8조제1항의 기간 이내에 할부거래업자에게 재화등의 대금을 지급한 경우
Where the credit provider has been asked to suspend or cancel the request for the installment payments referred to in Article 10 (4) from the installment business operator.|신용제공자가 할부거래업자로부터 제10조제4항에 따른 할부금청구의 중지 또는 취소를 요청받은 경우
Where having provided goods, three business days from the date on which he/she received the goods under paragraph (1);|재화를 공급한 경우에는 제1항에 따라 재화를 반환받은 날부터 3영업일
Where having provided service, three business days from the date on which he/she received the document concerning withdrawal of the offer under Article 8 (3).|용역을 제공한 경우에는 제8조제3항에 따른 청약을 철회하는 서면을 수령한 날부터 3영업일
In cases of restitution, such as the return, etc. of the goods, the sum of the amount of the usual user fee and the expenses normally necessary for the conclusion of the contract and for its performance: Provided, That if the amount obtained by deducting the value at the time of the return of the goods, etc. from the value of installments is higher than the total of the amount of the user fee and the expenses, then such deducted amount;|재화등의 반환 등 원상회복이 된 경우에는 통상적인 사용료와 계약 체결 및 그 이행을 위하여 통상 필요한 비용의 합계액. 다만, 할부가격에서 재화등이 반환된 당시의 가액을 공제한 금액이 그 사용료와 비용의 합계액을 초과하는 경우에는 그 공제한 금액
In cases of failure to perform restitution, such as the return, etc. of the goods, etc., an amount equivalent to the value of installments: Provided, That if service has been provided, an amount equivalent to the price of the service already provided or the benefit gained by the service;|재화등의 반환 등 원상회복이 되지 아니한 경우에는 할부가격에 상당한 금액. 다만, 용역이 제공된 경우에는 이미 제공된 용역의 대가 또는 그 용역에 의하여 얻어진 이익에 상당하는 금액
In cases where the goods, etc. have not yet been provided, the expenses normally necessary for the conclusion and performance of the contract.|재화등의 공급이 되기 전인 경우에는 계약체결 및 그 이행을 위하여 통상 필요한 금액
Where an installment payment has not been made on two consecutive occasions until the next payment date and the overdue amount exceeds 10/100 of the amount of installments;|할부금을 다음 지급기일까지 연속하여 2회 이상 지급하지 아니하고 그 지급하지 아니한 금액이 할부가격의 100분의 10을 초과하는 경우
Where it is difficult to guarantee the fulfillment of an obligation to make the installment payment in the Republic of Korea, as prescribed by Presidential Decree.|국내에서 할부금 채무이행 보증이 어려운 경우로서 대통령령으로 정하는 경우
Where the installment contract has not been established or has been invalidated;|할부계약이 불성립ㆍ무효인 경우
Where the installment contract has been revoked, rescinded or terminated;|할부계약이 취소ㆍ해제 또는 해지된 경우
Where the whole or part of goods, etc. has not been provided to the consumer by the date of provision of the goods, etc. referred to in Article 6 (1) 2;|재화등의 전부 또는 일부가 제6조제1항제2호에 따른 재화등의 공급 시기까지 소비자에게 공급되지 아니한 경우
Where the installment business operator has failed to perform a liability for warranty against defects;|할부거래업자가 하자담보책임을 이행하지 아니한 경우
Where the purpose of the installment contract cannot be achieved due to the installment business operator's failure to meet his/her obligations;|그 밖에 할부거래업자의 채무불이행으로 인하여 할부계약의 목적을 달성할 수 없는 경우
Where the consumer reasonably withdraws the offer under other Acts.|다른 법률에 따라 정당하게 청약을 철회한 경우
Five business days for the installment business operator;|할부거래업자는 5영업일
Seven business days for the credit provider.|신용제공자는 7영업일
A written application indicating the company name, its address, telephone number, and email address (including business offices and agencies), and the name, resident registration number, address, etc. of the representative;|상호ㆍ주소ㆍ전화번호ㆍ전자우편주소(영업소 및 대리점을 포함한다)ㆍ대표자의 이름ㆍ주민등록번호ㆍ주소 등을 적은 신청서
A document certifying that its capital is at least 1.5 billion won;|자본금이 15억원 이상임을 증명하는 서류
A document certifying that a consumer damage indemnification insurance contract, etc. under Article 27 has been concluded;|제27조에 따른 소비자피해보상보험계약등의 체결 증명 서류
Other documents necessary for confirming identification of the prepaid installment business operator, as prescribed by Ordinance of the Prime Minister.|그 밖에 선불식 할부거래업자의 신원을 확인하기 위하여 필요한 사항으로서 총리령으로 정하는 서류
Matters registered pursuant to paragraph (1) and matters reported pursuant to paragraph (3);|제1항에 따라 등록한 사항 및 제3항에 따라 신고한 사항
Such other matters determined by the Fair Trade Commission as are deemed necessary for establishing a fair trade order and protecting consumers, as prescribed by Ordinance of Prime Minister.|그 밖에 공정거래위원회가 공정거래질서 확립 및 소비자보호를 위하여 필요하다고 인정하여 총리령으로 정하는 사항
A company with an officer falling under any of the following:|다음 각 목의 어느 하나에 해당하는 사람이 임원인 회사
A company whose controlling shareholder is any of the following persons:|다음 각 목의 어느 하나에 해당하는 사람이 지배주주인 회사
A company for which five years have not yet passed since its registration was revoked under Article 40;|제40조에 따라 등록이 취소된 후 5년이 지나지 아니한 회사
A company whose officer or controlling shareholder is a former officer or controlling shareholder at the time of revocation of registration under Article 40.|제40조에 따른 등록취소 당시 임원 또는 지배주주였던 사람이 임원 또는 지배주주인 회사
The information to be disclosed under Article 18 (5), including the names, addresses, etc. of the following companies:|다음 각 목의 어느 하나에 해당하는 회사의 상호, 주소 등 제18조제5항에 따른 정보공개 사항
The number of prepaid installment contracts transferred through the merger, division, or transfer of entire business and the amount of advances;|합병, 분할 또는 사업의 전부 양도를 통하여 이전되는 선불식 할부계약의 회원수 및 선수금 규모
Terms and conditions of, and the procedure for, the merger, division, or transfer of entire business;|합병, 분할 또는 사업의 전부 양도의 내용 및 절차
Other matters prescribed by Ordinance of the Prime Minister as those necessary for protecting consumers' rights.|그 밖에 소비자의 권리를 보호하기 위하여 필요한 사항으로서 총리령으로 정하는 사항
The information to be disclosed under Article 18 (5), including the names, addresses, etc. of the transferor prepaid installment business operator and the prepaid installment business operator to whom the prepaid installment contract is transferred (hereinafter referred to as "transferee prepaid installment business operator");|이전하는 선불식 할부거래업자 및 선불식 할부계약을 이전받은 선불식 할부거래업자(이하 "이전받은 선불식 할부거래업자"라 한다)의 상호ㆍ주소 등 제18조제5항에 따른 정보공개 사항
The number of members involved in the transferred prepaid installment contracts and the amount of advances;|이전하는 선불식 할부계약의 회원수 및 선수금 규모
Terms and conditions of, and the procedure for, the transfer agreement;|이전계약의 내용 및 절차
Other matters prescribed by Ordinance of the Prime Minister as those necessary for protecting consumers' rights.|그 밖에 소비자의 권리를 보호하기 위하여 필요한 사항으로서 총리령으로 정하는 사항
The matters specified in paragraph (1);|제1항 각 호의 사항
The statement that, if a consumer does not express opposition to the transfer agreement within seven days, the consumer shall be deemed to consent to the transfer agreement.|소비자가 7일 이내에 이전계약에 부동의 의사표시가 없는 경우 이전계약에 동의한 것으로 본다는 내용
The transferor prepaid installment business operator: The amount distributed at the ratio of advances paid by the consumers who do not consent to the transfer of prepaid installment contracts to total advances paid by consumers who signed prepaid installment contracts;|이전하는 선불식 할부거래업자: 선불식 할부계약을 체결한 소비자가 납입한 총선수금에서 선불식 할부계약의 이전에 동의하지 아니하는 소비자가 납입한 선수금이 차지하는 비율로 배분한 금액
